,enrollment_id,username,course_id,no_of_objects,bno_access,bno_pageclose,bno_problem,bno_video,bno_discussion,bno_navigate,bno_wiki,bno_total,bno_avg,no_of_active_days,time_consumption,browser_access,browser_pageclose,browser_problem,browser_video,server_access,server_discussion,server_problem,server_navigate,server_wiki,bno_browser,bno_server,label
11362,99747,SH3THvT9ATqMny80GD63EuK5GGnf8XMU,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,4,3,0,0,0,3,6,0,12,1.7142857142857142,3,0.0,0,0,0,0,3,3,0,6,0,0,12,1
11363,99752,v8s2hAX8tQgFD6i9MrUt2cuWPYPq3DuN,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu,15,17,10,22,3,0,6,0,58,8.285714285714286,5,0.0,1,10,20,3,16,0,2,6,0,34,24,0
11364,99758,q5R81Yw8uRP3FrwNvV49L9qc5ag0j7J9,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
11365,99759,LgCMqz3FdP5FVzPuiAaae1dvV0Dou3Op,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,7,3,2,0,2,0,2,0,9,1.2857142857142858,1,0.0,0,2,0,2,3,0,0,2,0,4,5,1
11366,99785,oNDKvCCMv3YHycTSYSxE4vCb7yy2VCwV,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,10,3,2,0,2,7,5,1,20,2.857142857142857,1,0.0,0,2,0,2,3,7,0,5,1,4,16,1
11367,99798,t84V1IZRpqwPOLkIILsxQF8RqF1exsFD,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,4,2,1,0,0,0,2,0,5,0.7142857142857143,1,0.0,0,1,0,0,2,0,0,2,0,1,4,1
11368,99810,E5f5bNHHVwXdE8xNDAy656AeEbGGB2sd,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,11,43,3,27,2,0,3,0,78,11.142857142857142,2,0.0,30,3,23,2,13,0,4,3,0,58,20,1
11369,99812,ZDVmuYiPoGm0gu1bR2BaE1soF6dU5v1W,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,6,12,6,14,0,2,6,0,40,5.714285714285714,1,0.0,4,6,14,0,8,2,0,6,0,24,16,1
11370,99813,7aA6BrVZipLHOrozlrYBMEmfMq4MXahq,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
11371,99817,TJwArXyryXs3RiLiYIGaN8bFGgjvPLws,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,4,2,1,0,1,0,2,0,6,0.8571428571428571,1,0.0,0,1,0,1,2,0,0,2,0,2,4,1
11372,99819,GjfzOWel7UtLS6b5EULEaoKkW3os5vHa,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,5,2,1,0,1,0,3,0,7,1.0,1,0.0,0,1,0,1,2,0,0,3,0,2,5,1
11373,99822,mb36VuCvp1Z6gW8mqkNElCgDYgcBIF3z,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,7,11,8,0,6,0,3,0,28,4.0,1,0.0,0,8,0,6,11,0,0,3,0,14,14,1
11374,99831,Jzdxwa4kNVDonbh32Q542LfZRfsA4OPw,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,8,3,2,0,2,1,4,0,12,1.7142857142857142,1,0.0,0,2,0,2,3,1,0,4,0,4,8,1
11375,99839,TdfXOtlNb7Av3MtzwkldFOrTHIZeitdz,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,18,41,23,11,11,3,14,0,103,14.714285714285714,5,0.0,1,23,10,11,40,3,1,14,0,45,58,0
11376,99840,eVv8K2gdE5SVTmPw9MARDIRZSaYqMHSQ,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,11,9,0,10,0,0,3,2,24,3.4285714285714284,1,0.0,2,0,9,0,7,0,1,3,2,11,13,1
11377,99843,oNDKvCCMv3YHycTSYSxE4vCb7yy2VCwV,RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,9,5,4,0,4,0,4,0,17,2.4285714285714284,1,0.0,0,4,0,4,5,0,0,4,0,8,9,1
11378,99866,7aA6BrVZipLHOrozlrYBMEmfMq4MXahq,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
11379,99879,6ACUaz471Pn1fnrZDeY9K0EfEHUBtjpk,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,17,11,6,17,3,24,13,3,77,11.0,1,0.0,2,6,15,3,9,24,2,13,3,26,51,1
11380,99883,CFvk4wjTMYl1iJidR1XmhJBW4azBqofZ,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,6,3,1,0,1,0,4,0,9,1.2857142857142858,1,0.0,0,1,0,1,3,0,0,4,0,2,7,1
11381,99891,cNOMlpfCFQuhn4NfuqDzr2Vocotv36oU,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
11382,99892,DDOsm4qYmwEA6E1tTBXPjk0uhAES8TZ9,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,9,7,3,3,2,0,2,0,17,2.4285714285714284,1,0.0,3,3,3,2,4,0,0,2,0,11,6,1
11383,99895,sRTon1VBBuP0uvdQE1lWLIce29YVBv8J,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,13,19,0,11,0,4,8,0,42,6.0,2,0.0,6,0,10,0,13,4,1,8,0,16,26,1
11384,99900,90Ea96jYOrWvumropceyEFhiPsTvKfzf,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,8,4,0,0,0,1,4,1,10,1.4285714285714286,1,0.0,0,0,0,0,4,1,0,4,1,0,10,1
11385,99902,Fio0BW8a5yrv46EIdUqSrGYnBJXNuvAc,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
11386,99905,GR0IZ8RAROGoO8dlKHQecnjtd4J4CV8E,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,7,4,3,0,3,0,2,0,12,1.7142857142857142,1,0.0,0,3,0,3,4,0,0,2,0,6,6,1
11387,99908,Wlz3wRUCGZdxuPjJRKNKqt34F0pjoQUU,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,5,3,0,0,0,0,2,0,5,0.7142857142857143,1,0.0,0,0,0,0,3,0,0,2,0,0,5,1
11388,99910,T0V1MC6bsX3mZxJfTJfqpva6BwB6iZOI,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,5,3,2,0,2,0,2,0,9,1.2857142857142858,1,0.0,0,2,0,2,3,0,0,2,0,4,5,1
11389,99919,bzlTCtIUcO5BfACSIQwT3PRYSdK0QGTr,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,5,2,1,0,1,0,3,0,7,1.0,2,0.0,0,1,0,1,2,0,0,3,0,2,5,1
11390,99924,s22y3yJL9OZAJbywe5kehjyeI57l8QWk,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,1,0,0,0,0,0,2,0,2,0.2857142857142857,1,0.0,0,0,0,0,0,0,0,2,0,0,2,1
11391,99933,grGzcyT8HhVfjhYhmvwa7hRZvpxVILf7,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,12,19,5,15,4,0,1,0,44,6.285714285714286,1,0.0,13,5,14,4,6,0,1,1,0,36,8,1
11392,99936,Oi7Qhc5WNxKsxx530z6SWxDXUzxiC0Iw,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu,10,15,1,0,2,0,9,0,27,3.857142857142857,2,0.0,8,1,0,2,7,0,0,9,0,11,16,0
11393,99937,cnsyUcQdXkjXAZu2LRhrO31c8mThrNUr,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,13,11,5,20,2,0,4,0,42,6.0,2,0.0,2,5,16,2,9,0,4,4,0,25,17,1
11394,99947,IZ16dnDzM5qLtyHLu3aaKf2eiaAGYSGA,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
11395,99956,JncF0A6NLmySeUG55ffbMgtwYs8JPP1N,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,2,0,0,0,0,0,2,0,2,0.2857142857142857,1,0.0,0,0,0,0,0,0,0,2,0,0,2,1
11396,99986,4dUaGH7iXRv1eQLzCgjayv9tRaG807lp,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,12,9,6,16,3,0,1,0,35,5.0,1,0.0,2,6,13,3,7,0,3,1,0,24,11,1
11397,99990,BY7rZbvKNAuIQddu3IMUH8CKbKBlCl4t,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,16,47,25,17,8,6,15,1,119,17.0,4,0.0,6,25,14,8,41,6,3,15,1,53,66,0
11398,99994,25I3ZHC2CKPuZdwEsDJVb3ivMmenYIrh,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
11399,99997,DtHgKVPDhIQdcn9LoDGSbijzl93Gk2jn,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,6,3,1,0,1,0,2,0,7,1.0,1,0.0,0,1,0,1,3,0,0,2,0,2,5,1
11400,99999,6sN2V3D1BSB8BILaihUzYoUSAATbUImJ,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu,2,0,0,0,0,0,2,0,2,0.2857142857142857,1,0.0,0,0,0,0,0,0,0,2,0,0,2,1
11401,100015,kVQgvZQEECWcBpDBfOHSkyukPIRvJ5sY,RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
11402,100024,yIWuZECPMnNHsT4nnuxaCnrNgzyFmEU4,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,12,9,1,13,0,0,6,0,29,4.142857142857143,2,0.0,2,1,11,0,7,0,2,6,0,14,15,1
11403,100027,lVpMvFJQUkBRc5QzVKlkj16QaA3takHv,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu,20,10,6,42,3,5,4,0,70,10.0,1,0.0,3,6,34,3,7,5,8,4,0,46,24,0
11404,100028,AMKNyvONM5p8NpA87JkQdxEGdnEv8UBc,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,14,16,3,20,1,11,12,4,67,9.571428571428571,3,0.0,2,3,17,1,14,11,3,12,4,23,44,1
11405,100034,UO4K287BxB8BWqN4Vsyelgc9IxlYK4Tg,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,13,8,5,12,4,0,2,0,31,4.428571428571429,1,0.0,2,5,12,4,6,0,0,2,0,23,8,1
11406,100036,drecLIVL8lECR1fdFh4q87LPP9hTNU3f,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,5,2,1,0,1,0,2,0,6,0.8571428571428571,1,0.0,0,1,0,1,2,0,0,2,0,2,4,1
11407,100061,wSHJOUrC5HDoRV04dRmaj6jhdM6NYaj6,RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,17,26,16,0,9,1,12,0,64,9.142857142857142,1,0.0,0,16,0,9,26,1,0,12,0,25,39,1
11408,100063,ZmILkESSKwaUf7dlv2MYezsPM9kEgn0g,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
11409,100072,GCBiFXC2EhwXYwz6gh8rDQT1ItPzfReO,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
11410,100101,7BLSB26pFgDMSTV4x8nY66FLFZIw20Ig,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,8,9,1,0,2,0,6,0,18,2.5714285714285716,2,0.0,4,1,0,2,5,0,0,6,0,7,11,1
11411,100118,e0PSviaCUv7g6edvYkj3Wxxy57eyFNfw,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu,8,6,4,0,3,0,3,0,16,2.2857142857142856,1,0.0,0,4,0,3,6,0,0,3,0,7,9,1
11412,100121,zDkFthLb8QiYlJN46xEgukiHh2xvNh17,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,12,8,4,4,6,24,5,0,51,7.285714285714286,1,0.0,0,4,4,6,8,24,0,5,0,14,37,1
11413,100126,92FUTIKpJKurgJxPcqboELrIlwQuRnws,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,4,2,1,0,1,0,3,0,7,1.0,1,0.0,0,1,0,1,2,0,0,3,0,2,5,1
11414,100128,sQN6Ivaey7nQA0xFHZwWETnwBmEDP3C4,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
11415,100129,UKq5lhvAp06ZhcbYGirhBoJurTHlyP25,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,4,2,1,0,0,0,3,0,6,0.8571428571428571,1,0.0,0,1,0,0,2,0,0,3,0,1,5,0
11416,100132,zhtf7EZUjW6s3Guz5lXD8KDXJ4lw9cuB,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,27,30,20,18,11,0,7,0,86,12.285714285714286,3,0.0,7,20,17,11,23,0,1,7,0,55,31,0
11417,100141,OMeQBd65CGlFdF9LPjtleDAWNG4SlWp3,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,24,65,18,27,8,24,10,1,153,21.857142857142858,3,0.0,27,18,21,8,38,24,6,10,1,74,79,1
11418,100153,3ZBkeExde7b5snRqlcNlkhznPWJKIR4u,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,3,2,0,0,0,0,1,0,3,0.42857142857142855,1,0.0,0,0,0,0,2,0,0,1,0,0,3,1
11419,100197,7VYsu22xA0behvNW5V0HO7suqw3RpS8G,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
11420,100212,2bZFunHMPmr3ZtiaHMdXxkvbsb400BRF,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,7,2,1,0,1,0,5,1,10,1.4285714285714286,2,0.0,0,1,0,1,2,0,0,5,1,2,8,1
11421,100234,mV6vIHBrgth3lTaajvzuqQeEfK5qY5yY,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,14,26,3,19,2,0,4,0,54,7.714285714285714,2,0.0,6,3,16,2,20,0,3,4,0,27,27,1
11422,100242,pOVkDtM2cW4XWonAB3isY5WCbnNkYAIp,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu,12,38,2,30,5,1,6,1,83,11.857142857142858,1,0.0,21,2,21,5,17,1,9,6,1,49,34,0
11423,100248,YNyEESXbqSWkVhYDWRBMKhf7B8RI9hCb,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,9,9,1,0,1,0,9,0,20,2.857142857142857,2,0.0,0,1,0,1,9,0,0,9,0,2,18,1
11424,100250,TciQEzJA4hKxeo0Ve5JLByGDZHpNx3uy,RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
11425,100254,qNh1HmZZ5IODkL9bGcGUg3xnGvE9VrLH,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
11426,100255,CyLrnwOuvkEKQhwjogaYhZvzxTeqKBge,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
11427,100259,c2Q5B1aYF1KkI9v6dRXIUSAa5DOcN20a,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
11428,100274,psBmoUfd8F19brtdh1bZTLzNbdOCOBdc,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu,12,5,4,0,4,1,5,1,20,2.857142857142857,1,0.0,0,4,0,4,5,1,0,5,1,8,12,1
11429,100279,KyiebHDxme4fhoxffRK8u4aC4pCnnodx,RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,7,9,1,0,1,0,3,0,14,2.0,2,0.0,0,1,0,1,9,0,0,3,0,2,12,1
11430,100283,RqdDZ59hZyptwdavZ7BebY7MyinitbUb,RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,18,17,2,28,2,6,5,1,61,8.714285714285714,2,0.0,2,2,26,2,15,6,2,5,1,32,29,1
11431,100306,mSmEv1ySOfyHPKXATZwYWxeWIR1bOlzf,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
11432,100316,zOam8QEm9OnWecRZGQt83gQL3mhsAeeZ,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,3,0,0,0,0,0,3,0,3,0.42857142857142855,1,0.0,0,0,0,0,0,0,0,3,0,0,3,1
11433,100317,jHFndzgHWJwhCt25LmxPZ3zqNFqlRdEb,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,7,3,2,0,2,0,2,0,9,1.2857142857142858,2,0.0,0,2,0,2,3,0,0,2,0,4,5,1
11434,100327,wrKMasi8LNygKef8piFZGi3m3QxjccZE,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,4,2,1,0,1,0,1,0,5,0.7142857142857143,1,0.0,0,1,0,1,2,0,0,1,0,2,3,1
11435,100328,KgI1c7voNVzVIvjs4ZhktR8A7fWkMDoW,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
11436,100330,XIlz5QvnlEzidDqYGld3VSh8CaOyBXAa,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
11437,100338,ZtkS0KlWCGCzlEANBJ5GgCPzAAljBHVt,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,10,8,4,10,4,0,4,0,30,4.285714285714286,2,0.0,2,4,10,4,6,0,0,4,0,20,10,1
11438,100373,7rPiBqfbPQeCxCiqXyPinFDIqFEPCizE,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,4,2,1,0,0,0,2,0,5,0.7142857142857143,1,0.0,0,1,0,0,2,0,0,2,0,1,4,1
11439,100377,MlHPKmdi90dDdvX24jYoFlYEp8xS4RGn,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,13,32,14,0,8,3,7,0,64,9.142857142857142,4,0.0,2,14,0,8,30,3,0,7,0,24,40,0
11440,100383,CgW6eb6Uo35foWi9RCL2029DF7zH5e88,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,7,2,1,0,1,1,7,1,13,1.8571428571428572,2,0.0,0,1,0,1,2,1,0,7,1,2,11,1
11441,100384,FMxvsapRPXXXNxGG3GDsHR7zl4E2ofKu,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,2,0,0,0,0,0,2,0,2,0.2857142857142857,1,0.0,0,0,0,0,0,0,0,2,0,0,2,1
11442,100388,2JB50R0jD3NibtfXa92f6mpF735lk1Oo,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,13,10,6,16,3,0,1,0,36,5.142857142857143,1,0.0,2,6,14,3,8,0,2,1,0,25,11,1
11443,100391,kyGh4gel5GTGb41pTkpUlnRTMKLiWXKA,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu,5,2,1,0,1,0,2,0,6,0.8571428571428571,1,0.0,0,1,0,1,2,0,0,2,0,2,4,1
11444,100395,lDJQud5AwL6Ba2zEaWPbxkrhuulYEvyw,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,1,0,0,0,0,0,3,0,3,0.42857142857142855,1,0.0,0,0,0,0,0,0,0,3,0,0,3,1
11445,100405,lsAfokF5POsODUr1G2X0v5zWkAd5sfbB,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,2,0,0,0,0,0,3,0,3,0.42857142857142855,1,0.0,0,0,0,0,0,0,0,3,0,0,3,1
11446,100408,MlHPKmdi90dDdvX24jYoFlYEp8xS4RGn,RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,14,22,1,0,1,3,2,0,29,4.142857142857143,2,0.0,4,1,0,1,18,3,0,2,0,6,23,0
11447,100412,OvbupWSPA81Tk7Ur62Bs2bcQ5LB2mCRC,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
11448,100426,sWiS7fnOghX7y7YX6Vs9Fow1ZPp98c2P,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,10,26,0,0,3,3,15,1,48,6.857142857142857,1,0.0,9,0,0,3,17,3,0,15,1,12,36,1
11449,100439,FhVGWSUXUeZGSguiLBd186fsM4sRhpPL,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu,9,11,1,22,1,0,1,0,36,5.142857142857143,1,0.0,3,1,17,1,8,0,5,1,0,22,14,1
11450,100450,lU8LXbJuGJewdk0jE0yxpPj20hcwCqO8,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,59,16,12,100,7,0,13,0,148,21.142857142857142,3,0.0,2,12,94,7,14,0,6,13,0,115,33,0
11451,100489,siw3z9CF4q7PdqdWdVvFDzTmHm8ZHf2L,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
11452,100499,ZIt5iRfEuLMxmr9xMDT0sX9zx5GgOmQf,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,1,0,0,0,0,0,2,0,2,0.2857142857142857,1,0.0,0,0,0,0,0,0,0,2,0,0,2,1
11453,100512,sv1H0k2AOskJuUJSlRoi2iUdzle6ZY5e,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu,3,0,0,0,0,0,3,0,3,0.42857142857142855,1,0.0,0,0,0,0,0,0,0,3,0,0,3,1
11454,100523,FifZKzWgnHbxPg1j0vi1JZCTI4cVJ25l,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu,9,8,0,6,0,0,2,0,16,2.2857142857142856,1,0.0,3,0,3,0,5,0,3,2,0,6,10,1
11455,100547,0Czxo1UyRYR5I2rUJ5duK2VwsqwaqR13,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,10,6,0,0,0,4,6,1,17,2.4285714285714284,1,0.0,0,0,0,0,6,4,0,6,1,0,17,1
11456,100554,8msriFvaCCtQyOBjAsLjk1IXyxsB0lzq,RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,5,3,2,0,0,0,2,0,7,1.0,2,0.0,0,2,0,0,3,0,0,2,0,2,5,1
11457,100560,x8DjxiuO7OZapd2gSqXnLZdmO4eYlUve,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
11458,100568,9fKCM48WCwLwvCl1vZ5Sx66ep0GEs87k,RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,10,8,3,6,1,0,1,0,19,2.7142857142857144,1,0.0,1,3,6,1,7,0,0,1,0,11,8,1
11459,100573,krUqGfXTBwqDLoVqEC6x5HRNcKeuU2b1,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
11460,100594,0m1xQAlS5S5aY7jod2X9WwncTIVqHxA2,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,4,2,1,0,0,0,2,0,5,0.7142857142857143,1,0.0,0,1,0,0,2,0,0,2,0,1,4,0
11461,100599,2sNFZBlVAcN0C3ozIX9ouOQIe9XjJNO6,RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,8,5,2,0,2,0,7,0,16,2.2857142857142856,3,0.0,0,2,0,2,5,0,0,7,0,4,12,1
11462,100604,FYehGDNRsrl5wDaAnO5HST0ivs3hH7sH,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,12,12,1,12,1,12,3,0,41,5.857142857142857,1,0.0,3,1,12,1,9,12,0,3,0,17,24,1
11463,100606,EW14eVSThxGfz3peXBNT9jQSWqEa62yw,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,5,2,1,0,1,0,4,0,8,1.1428571428571428,1,0.0,0,1,0,1,2,0,0,4,0,2,6,1
11464,100608,qrBxOx4xvfJbTRNtYXFo4mMHRch3LE9R,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,2,0,0,0,0,0,3,0,3,0.42857142857142855,1,0.0,0,0,0,0,0,0,0,3,0,0,3,1
11465,100610,vPuo8DmIldZLRb6b5UgHPfgjxOLUxczJ,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,8,6,3,0,2,4,4,0,19,2.7142857142857144,2,0.0,0,3,0,2,6,4,0,4,0,5,14,1
11466,100614,qeHXe8DRkB9urr63HS1yAMwTxQkwIbff,RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,48,102,3,85,10,10,31,13,254,36.285714285714285,8,0.0,34,3,78,10,68,10,7,31,13,125,129,1
11467,100628,5POGITm84aGrgNJ0nsPFC65wjX6UfDmC,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,4,2,0,0,0,0,5,0,7,1.0,1,0.0,0,0,0,0,2,0,0,5,0,0,7,1
11468,100642,5kFbFpqTAfcE9zjpZiw5sGDR5BhJdfrE,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,5,3,0,0,0,0,2,0,5,0.7142857142857143,1,0.0,0,0,0,0,3,0,0,2,0,0,5,1
11469,100644,W3mRXTG4xhvVAzedNOQzsJsrgQcHfu8g,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
11470,100647,rOlo2GoZP9TqbgRI0oVgxX8oSUKh8U3d,RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,7,5,0,0,0,0,4,0,9,1.2857142857142858,1,0.0,0,0,0,0,5,0,0,4,0,0,9,1
11471,100648,lWNGGFUB9gkHAgPFHpuxssg4Y5G8A4T2,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,4,2,1,0,0,0,2,0,5,0.7142857142857143,1,0.0,0,1,0,0,2,0,0,2,0,1,4,1
11472,100659,rDec3XLpppIQx4sScddB7i9e44PtAV8K,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
