,enrollment_id,username,course_id,no_of_objects1,bno_access1,bno_pageclose1,bno_problem1,bno_video1,bno_discussion1,bno_navigate1,bno_wiki1,bno_total1,bno_avg1,no_of_active_days1,time_consumption1,browser_access1,browser_pageclose1,browser_problem1,browser_video1,server_access1,server_discussion1,server_problem1,server_navigate1,server_wiki1,bno_browser1,bno_server1,label,no_of_objects2,bno_access2,bno_pageclose2,bno_problem2,bno_video2,bno_discussion2,bno_navigate2,bno_wiki2,bno_total2,bno_avg2,no_of_active_days2,time_consumption2,browser_access2,browser_pageclose2,browser_problem2,browser_video2,server_access2,server_discussion2,server_problem2,server_navigate2,server_wiki2,bno_browser2,bno_server2
7313,170075,nmifCUUA8im6jjkFk86bK5knz02SLRlN,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,7.0,4.0,2.0,0.0,2.0,0.0,2.0,0.0,10.0,1.4285714285714286,1.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,0.0,2.0,0.0,4.0,6.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7314,170100,R0iGmWkfHC0JwSUufNxBJOtu3BmW7cey,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,10.0,21.0,6.0,0.0,4.0,2.0,3.0,0.0,36.0,5.142857142857143,1.0,0.0,13.0,6.0,0.0,4.0,8.0,2.0,0.0,3.0,0.0,23.0,13.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7315,170206,mKHQM9iW9olu6z2WamdxK7ySH3UwX3JX,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1428571428571428,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7316,170213,dRpHvWsltBuE4KgJgZUdCQKV5v7VQuHh,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,10.0,2.0,1.0,0.0,1.0,3.0,8.0,4.0,19.0,2.7142857142857144,1.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,8.0,4.0,2.0,17.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7317,170244,GdGI6ZUeHNfDd16CDy7Y3YMvqdJfsIRh,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.2857142857142857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7318,170247,vaWLVKWyrsUzDV0qs20ZUq8M3VNW01Uk,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,9.0,4.0,2.0,6.0,2.0,5.0,3.0,0.0,22.0,3.142857142857143,2.0,0.0,1.0,2.0,5.0,2.0,3.0,5.0,1.0,3.0,0.0,10.0,12.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7319,170250,7jkKKf5Pb7FrtJ3WnuF11G7ePioUPJm3,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,3.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,5.0,0.7142857142857143,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,4.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7320,170262,RHsk3gHUm8VEfb9FwEFf8vBDNKZZ0LWe,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,18.0,23.0,16.0,30.0,12.0,15.0,12.0,1.0,109.0,15.571428571428571,1.0,0.0,5.0,16.0,22.0,12.0,18.0,15.0,8.0,12.0,1.0,55.0,54.0,0,28.0,29.0,16.0,88.0,8.0,4.0,6.0,0.0,151.0,21.571428571428573,1.0,0.0,8.0,16.0,70.0,8.0,21.0,4.0,18.0,6.0,0.0,102.0,49.0
7321,170274,eb3SHueTE6ugnDkhYnh0RBSPDS20VwLZ,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,16.0,26.0,12.0,0.0,7.0,0.0,2.0,0.0,47.0,6.714285714285714,2.0,0.0,0.0,12.0,0.0,7.0,26.0,0.0,0.0,2.0,0.0,19.0,28.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7322,170320,pqBs8sN0PT2UoBL7VKu89PIVTchItwDs,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,4.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,7.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7323,170347,ung1DnQyYgd0tfz7mAKTwJrrm5UPHWt1,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1428571428571428,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7324,170400,qlV7NVEcCnAsxKC17kpoGCtCEpV1bUS5,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,11.0,4.0,3.0,0.0,3.0,3.0,4.0,0.0,17.0,2.4285714285714284,1.0,0.0,0.0,3.0,0.0,3.0,4.0,3.0,0.0,4.0,0.0,6.0,11.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7325,170403,TY1XSpzUxZYHUqU0tQYtstvuwKCsGYpR,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,3.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.5714285714285714,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,4.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7326,170412,Z6SakRvyvh7ZuaV4DHEE1b3QLOpPcfOm,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,11.0,7.0,0.0,14.0,0.0,0.0,7.0,1.0,29.0,4.142857142857143,2.0,0.0,2.0,0.0,13.0,0.0,5.0,0.0,1.0,7.0,1.0,15.0,14.0,0,9.0,7.0,1.0,12.0,0.0,0.0,1.0,0.0,21.0,3.0,1.0,0.0,2.0,1.0,12.0,0.0,5.0,0.0,0.0,1.0,0.0,15.0,6.0
7327,170432,CDy3wblikhG2TGdNI3LhbAglknKqeMeq,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1428571428571428,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7328,170458,DIfj5Ba2axfDE4LFDWqKjVBCgesW8XXW,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1428571428571428,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7329,170460,m8tZWvMesr1zQS0esJJogsiMlXHxe2Cd,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1428571428571428,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7330,170490,2H6KbsPWrpdsyjI0g4q0nnMN85W6it1n,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1428571428571428,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7331,170572,lyUyYIfExuGOGDXTlbgjuS96P5Iv4Fw9,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,18.0,27.0,10.0,21.0,4.0,21.0,17.0,5.0,105.0,15.0,2.0,0.0,12.0,10.0,18.0,4.0,15.0,21.0,3.0,17.0,5.0,44.0,61.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7332,170619,SSjJLhqPp3KtEjhygN5aGwtbWcKsJk4h,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.2857142857142857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7333,170650,WJvUM8vrAZx3jP5SMFm1lAFz7l2iXld4,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,5.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,6.0,0.8571428571428571,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,4.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7334,170674,GfrMOiCcFGorw9y2zYLBWSI6Ij42MMT7,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1428571428571428,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7335,170692,Hm7TJQq1vAhYsYwItY96s4Me02Vfs6zP,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1428571428571428,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7336,172761,sL5jw3pLWZoRI7avI17oM60mfF67Acgz,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,5.0,0.7142857142857143,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,5.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1428571428571428,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
7337,173137,jV4bQZTO8NhEnxumKD5qHxnk6auhtohn,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,12.0,7.0,3.0,10.0,2.0,0.0,2.0,0.0,24.0,3.4285714285714284,1.0,0.0,2.0,3.0,10.0,2.0,5.0,0.0,0.0,2.0,0.0,17.0,7.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7338,173167,R2PVhKsPZcwfUBkw7hJ62cbr2j1XWSh4,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,11.0,13.0,7.0,0.0,6.0,1.0,3.0,1.0,31.0,4.428571428571429,1.0,0.0,4.0,7.0,0.0,6.0,9.0,1.0,0.0,3.0,1.0,17.0,14.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7339,173247,WLAmx1xu6Oqj4DvlomeHAJXvMyktUiPG,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1428571428571428,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7340,173397,PUvUSLbNhJCmhl8hY6hN43xWGmaNTEJm,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.4285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7341,173485,Gj6yrFuP2L0UySRxwG1ZhYaHhmyFPckw,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,6.0,5.0,3.0,0.0,3.0,0.0,1.0,0.0,12.0,1.7142857142857142,1.0,0.0,1.0,3.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,7.0,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7342,173594,fPM57KFy9Z8MO9ygSzYz3vMhCvMUYCpW,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.5714285714285714,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7343,173626,aEIz8d9s1BC7n4fBeFuKK0VhLVqwpGhk,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,17.0,12.0,5.0,19.0,3.0,33.0,19.0,3.0,94.0,13.428571428571429,1.0,0.0,4.0,5.0,16.0,3.0,8.0,33.0,3.0,19.0,3.0,28.0,66.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7344,173683,zKbFB2XJ8gemmfPKgB0q2D34TEqFCaPJ,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,11.0,10.0,6.0,2.0,4.0,1.0,1.0,0.0,24.0,3.4285714285714284,1.0,0.0,2.0,6.0,2.0,4.0,8.0,1.0,0.0,1.0,0.0,14.0,10.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7345,173759,OO1JwGoh4BUjbVi8UpZSb7D59mBcs3nt,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,4.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,6.0,0.8571428571428571,1.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,2.0,4.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7346,174023,qCRa9Z4oZ6HdXxtc9b3V1X8DNEfTKusC,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.5714285714285714,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7347,174123,vAGOe6e2RHZZ1EaDZrX2SIPJIAyfl840,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,7.0,5.0,4.0,0.0,3.0,0.0,4.0,0.0,16.0,2.2857142857142856,2.0,0.0,0.0,4.0,0.0,3.0,5.0,0.0,0.0,4.0,0.0,7.0,9.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7348,174379,BeoWdDFNsVFqWVq3B4qjYh8vNjNTgwSB,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,9.0,6.0,3.0,0.0,1.0,0.0,11.0,0.0,21.0,3.0,1.0,0.0,1.0,3.0,0.0,1.0,5.0,0.0,0.0,11.0,0.0,5.0,16.0,1,3.0,2.0,1.0,0.0,0.0,0.0,5.0,0.0,8.0,1.1428571428571428,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,1.0,7.0
7349,174624,oGK3c8nk6Ftl3V2u1zOvslszD4LDLr3w,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,6.0,13.0,7.0,0.0,3.0,0.0,5.0,0.0,28.0,4.0,2.0,0.0,2.0,7.0,0.0,3.0,11.0,0.0,0.0,5.0,0.0,12.0,16.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7350,174850,JsUvqozri9AItThk54BBjEwYIqDey9JK,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,14.0,20.0,10.0,20.0,6.0,0.0,4.0,0.0,60.0,8.571428571428571,3.0,0.0,6.0,10.0,16.0,6.0,14.0,0.0,4.0,4.0,0.0,38.0,22.0,1,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.4285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0
7351,174896,W38DcguBOORgyx8AQARyx9O00yMNPg6e,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,8.0,14.0,3.0,0.0,0.0,0.0,3.0,0.0,20.0,2.857142857142857,1.0,0.0,0.0,3.0,0.0,0.0,14.0,0.0,0.0,3.0,0.0,3.0,17.0,1,20.0,11.0,10.0,0.0,8.0,0.0,1.0,0.0,30.0,4.285714285714286,1.0,0.0,0.0,10.0,0.0,8.0,11.0,0.0,0.0,1.0,0.0,18.0,12.0
7352,175031,fiQPKilJkIFWShuteKFoAKrsoRjAoTQq,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu,5.0,3.0,2.0,0.0,0.0,2.0,5.0,0.0,12.0,1.7142857142857142,1.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,0.0,5.0,0.0,2.0,10.0,1,11.0,6.0,3.0,22.0,1.0,0.0,1.0,0.0,33.0,4.714285714285714,1.0,0.0,1.0,3.0,20.0,1.0,5.0,0.0,2.0,1.0,0.0,25.0,8.0
7353,175139,Vdk84P68xIHXBGrWqw3oEozZYT063dLv,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,11.0,9.0,7.0,0.0,7.0,0.0,5.0,0.0,28.0,4.0,1.0,0.0,0.0,7.0,0.0,7.0,9.0,0.0,0.0,5.0,0.0,14.0,14.0,1,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.5714285714285714,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0
7354,175382,YcbMhXf6WOxBHwzY0X9hWTypvQthAicg,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,5.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,7.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,3.0,4.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7355,175437,Ht8gQquuDWuHnE8TA1lycaHJ8C9MVf20,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1428571428571428,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7356,175500,052V26a8dvnnaUmI4wUAzyjC2b7PSOrg,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,4.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,5.0,0.7142857142857143,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,3.0,1,5.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,6.0,0.8571428571428571,1.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,2.0,4.0
7357,175533,TL1aA8ITe7VP42GX52yE5M5UsjXNCOS3,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,6.0,3.0,2.0,0.0,2.0,5.0,1.0,0.0,13.0,1.8571428571428568,1.0,0.0,0.0,2.0,0.0,2.0,3.0,5.0,0.0,1.0,0.0,4.0,9.0,1,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.5714285714285714,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0
7358,175540,xB6Yoh3Jxp1w9CTAondnOiYqF7QVxKDy,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,8.0,7.0,4.0,0.0,2.0,12.0,3.0,0.0,28.0,4.0,1.0,0.0,0.0,4.0,0.0,2.0,7.0,12.0,0.0,3.0,0.0,6.0,22.0,1,5.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,7.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,3.0,4.0
7359,176352,0Tg2flbTUdD7fODqYIfpiJiK0IDdFiOP,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,10.0,11.0,8.0,0.0,3.0,9.0,4.0,1.0,36.0,5.142857142857143,1.0,0.0,0.0,8.0,0.0,3.0,11.0,9.0,0.0,4.0,1.0,11.0,25.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7360,177084,KGMUqHbYYqeF4kil6zUa1qpianJR3FpM,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,9.0,8.0,1.0,0.0,0.0,0.0,6.0,1.0,16.0,2.2857142857142856,2.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0,6.0,1.0,2.0,14.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7361,177087,9G22TFSpifXf2dRYsg4E8vgkMWfro3Ct,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,6.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,12.0,1.7142857142857142,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,12.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7362,177114,wingMAl29ucopfiyx66jxxaUInzOOQW5,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1428571428571428,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7363,177342,ukV83h2gop6RgQ4r0p0CZA73Nn6q15H2,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,8.0,6.0,4.0,0.0,3.0,0.0,3.0,0.0,16.0,2.2857142857142856,1.0,0.0,0.0,4.0,0.0,3.0,6.0,0.0,0.0,3.0,0.0,7.0,9.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7364,177506,TL1aA8ITe7VP42GX52yE5M5UsjXNCOS3,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,12.0,8.0,5.0,14.0,4.0,23.0,2.0,0.0,56.0,8.0,1.0,0.0,2.0,5.0,11.0,4.0,6.0,23.0,3.0,2.0,0.0,22.0,34.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
